m0,m12,A0,tanbeta,tanbetaR,VR,signmuR,Ys,Yv,neutralino_mass,sneutrino_mass,gluino_mass,Cha1_mass,Mzp_mass,stau_mass,selectron_mass,stop_mass,sbottom_mass,smuon_mass,h1_mass,BtoXsgamma,Bstomumu,BRBtotaunu,DD,relic_density
2368.2,2443.5,-3512,56.166,1.1077,19799,-1,0.72133,0.2232,1102.76193,1723.09354,5092.91162,2043.80671,7156.39935,2427.73279,1108.97561,4950.11016,4675.34236,1746.75777,124.087077,0.000314132695,3.72799917E-09,0.99999111,2.523E-12,0.119
2373.5,2447.1,-3535.1,56.014,1.1099,19785,-1,0.67242,0.21483,1103.21381,1750.21324,5103.72773,2046.15293,7141.78282,2449.60909,1108.18003,4959.65814,4692.40308,1773.31112,124.006223,0.000314185725,3.73188943E-09,0.969168473,2.523E-12,0.118
2373.5,2447.1,-3535.1,56.014,1.1099,19785,-1,0.67242,0.21483,1103.21381,1750.21324,5103.72773,2046.15293,7141.78282,2449.60909,1108.18003,4959.65814,4692.40308,1773.31112,124.006223,0.000314185725,3.73188943E-09,0.969168473,2.523E-12,0.118
2388.3,2454.8,-3540.9,56.541,1.1292,19778,-1,0.64497,0.18825,1106.31032,1708.81243,5120.805,2051.87356,7136.34413,2436.34275,1112.83529,4985.39377,4689.98213,1735.64435,123.862818,0.000314133015,3.75102622E-09,0.968748452,2.523E-12,0.115
2388.3,2454.8,-3540.9,56.541,1.1292,19778,-1,0.64497,0.18825,1106.31032,1708.81243,5120.805,2051.87356,7136.34413,2436.34275,1112.83529,4985.39377,4689.98213,1735.64435,123.862818,0.000314133015,3.75102622E-09,0.968748452,2.523E-12,0.115
2374.4,2449.9,-3534.4,55.501,1.0684,19819,1,0.70901,0.23483,1105.42324,1896.93278,5107.18798,2049.94903,7157.91463,2536.47275,1108.37897,4947.6545,4742.16341,1909.54392,125.240149,0.000314465052,3.75578814E-09,0.968411203,2.521E-12,0.134
2380.3,2443.8,-3537.9,56.46,1.1225,19765,-1,0.68446,0.20051,1101.97063,1699.90663,5097.20096,2043.22401,7137.05063,2423.89997,1109.03994,4963.08106,4670.72917,1726.28268,123.895745,0.000314084133,3.74411162E-09,0.968966274,2.52E-12,0.117
2380.3,2443.8,-3537.9,56.46,1.1225,19765,-1,0.68446,0.20051,1101.97063,1699.90663,5097.20096,2043.22401,7137.05063,2423.89997,1109.03994,4963.08106,4670.72917,1726.28268,123.895745,0.000314084133,3.74411162E-09,0.968966274,2.52E-12,0.117
2387.2,2411.5,-3513.3,56.994,1.1254,19716,-1,0.70307,0.21564,1087.82051,1650.05583,5035.10715,2016.90808,7122.70964,2393.69947,1095.57135,4921.27984,4618.08759,1679.03749,123.735257,0.000313965252,3.75576865E-09,0.999990846,2.52E-12,0.108
2387.2,2411.5,-3513.3,56.994,1.1254,19716,-1,0.70307,0.21564,1087.82051,1650.05583,5035.10715,2016.90808,7122.70964,2393.69947,1095.57135,4921.27984,4618.08759,1679.03749,123.735257,0.000313965252,3.75576865E-09,0.999990846,2.52E-12,0.108
2372.4,2445.8,-3520.1,56.201,1.1103,19772,-1,0.69528,0.22168,1103.35359,1730.32928,5099.08743,2045.50533,7141.68346,2435.92688,1105.87677,4956.40837,4683.67542,1754.21054,123.995496,0.000314160424,3.73147527E-09,0.998152887,2.52E-12,0.0973
2372.4,2445.8,-3520.1,56.201,1.1103,19772,-1,0.69528,0.22168,1103.35359,1730.32928,5099.08743,2045.50533,7141.68346,2435.92688,1105.87677,4956.40837,4683.67542,1754.21054,123.995496,0.000314160424,3.73147527E-09,0.998152887,2.52E-12,0.0973
2370.7,2439.5,-3533.3,55.953,1.1118,19775,1,0.67391,0.19248,1099.7088,1751.42029,5089.3332,2039.31227,7136.98834,2447.9262,1116.90029,4948.99084,4674.93353,1772.76816,124.333825,0.000314143905,3.74682553E-09,0.998140319,2.519E-12,0.212
2372.9,2450.8,-3537.3,55.578,1.0788,19803,1,0.71792,0.22547,1106.34684,1856.57273,5106.98302,2050.60853,7155.01533,2511.37928,1110.11866,4951.10322,4725.87255,1870.61277,125.006813,0.000314361865,3.74831141E-09,0.999990953,2.519E-12,0.132
2393.2,2452.1,-3541.1,56.358,1.1162,19768,-1,0.66443,0.20902,1105.52564,1744.70729,5114.94185,2050.44604,7134.90699,2458.01532,1110.32933,4978.46131,4702.28692,1768.80955,123.944716,0.000314188506,3.7429879E-09,0.998133501,2.519E-12,0.112
2393.2,2452.1,-3541.1,56.358,1.1162,19768,-1,0.66443,0.20902,1105.52564,1744.70729,5114.94185,2050.44604,7134.90699,2458.01532,1110.32933,4978.46131,4702.28692,1768.80955,123.944716,0.000314188506,3.7429879E-09,0.998133501,2.519E-12,0.112
2376.2,2443.2,-3539.6,56.452,1.1246,19777,1,0.69228,0.17795,1101.93585,1695.89486,5095.18873,2042.37883,7141.8298,2420.47276,1110.56425,4961.35993,4660.88383,1720.95018,124.13662,0.000314052729,3.75833659E-09,0.999990959,2.518E-12,0.126
2376.2,2443.2,-3539.6,56.452,1.1246,19777,1,0.69228,0.17795,1101.93585,1695.89486,5095.18873,2042.37883,7141.8298,2420.47276,1110.56425,4961.35993,4660.88383,1720.95018,124.13662,0.000314052729,3.75833659E-09,0.999990959,2.518E-12,0.126
2372.8,2449.1,-3536.5,55.67,1.0788,19814,1,0.72509,0.22599,1105.5964,1850.34864,5103.736,2049.21484,7160.24295,2507.67643,1106.30142,4949.01981,4721.92311,1864.37169,125.002379,0.000314351013,3.7517269E-09,0.968708183,2.518E-12,0.106
2372,2452.5,-3538.9,55.627,1.0804,19808,1,0.71932,0.22262,1106.90104,1850.47391,5110.78759,2051.82029,7156.68832,2508.25995,1107.09408,4954.44636,4726.15119,1864.79308,124.970955,0.000314354949,3.7500809E-09,0.99999095,2.518E-12,0.102
2373.6,2442.5,-3536.1,56.362,1.1166,19773,1,0.69379,0.18811,1101.25862,1721.95681,5094.86897,2041.82819,7139.47731,2434.67453,1104.12906,4957.10587,4670.56522,1744.81584,124.23339,0.00031411046,3.75992903E-09,0.999990923,2.518E-12,0.0964
2373.6,2442.5,-3536.1,56.362,1.1166,19773,1,0.69379,0.18811,1101.25862,1721.95681,5094.86897,2041.82819,7139.47731,2434.67453,1104.12906,4957.10587,4670.56522,1744.81584,124.23339,0.00031411046,3.75992903E-09,0.999990923,2.518E-12,0.0964
2381.4,2444.6,-3539.3,55.945,1.0932,19784,1,0.71335,0.21384,1103.29753,1805.71902,5096.56288,2045.02611,7147.28543,2485.38828,1109.79663,4952.64724,4702.84624,1822.74806,124.669421,0.000314251225,3.75337535E-09,0.96871902,2.517E-12,0.139
2365.5,2443.6,-3508.3,56.34,1.1191,19787,-1,0.70658,0.2121,1102.48912,1687.25811,5093.82174,2043.2795,7149.5175,2405.65712,1112.86044,4953.61507,4662.01018,1713.97674,123.916162,0.000314073784,3.73023482E-09,0.969332931,2.517E-12,0.137
2365.5,2443.6,-3508.3,56.34,1.1191,19787,-1,0.70658,0.2121,1102.48912,1687.25811,5093.82174,2043.2795,7149.5175,2405.65712,1112.86044,4953.61507,4662.01018,1713.97674,123.916162,0.000314073784,3.73023482E-09,0.969332931,2.517E-12,0.137
2374.1,2447.7,-3534.9,55.581,1.0694,19840,1,0.70689,0.23832,1104.74759,1888.28452,5102.08874,2048.34318,7165.83185,2530.69534,1105.12967,4943.88772,4736.70972,1901.15164,125.182171,0.000314451551,3.75585147E-09,0.99810488,2.517E-12,0.11
2390.8,2454,-3538.6,56.485,1.122,19776,-1,0.66444,0.20215,1106.40183,1722.83565,5118.30029,2051.78358,7138.13168,2444.44415,1111.24486,4982.29192,4695.72148,1748.41488,123.895959,0.000314154997,3.7453388E-09,0.99813373,2.517E-12,0.108
2390.8,2454,-3538.6,56.485,1.122,19776,-1,0.66444,0.20215,1106.40183,1722.83565,5118.30029,2051.78358,7138.13168,2444.44415,1111.24486,4982.29192,4695.72148,1748.41488,123.895959,0.000314154997,3.7453388E-09,0.99813373,2.517E-12,0.108
2384.4,2442.7,-3537.1,56.641,1.1248,19770,-1,0.68974,0.20078,1101.68761,1686.69297,5094.91206,2042.45013,7140.00425,2418.41745,1106.44292,4964.19498,4666.32469,1713.96076,123.854908,0.000314064083,3.74817834E-09,0.998133975,2.517E-12,0.0998
2386.6,2450.1,-3544.7,56.659,1.1352,19795,-1,0.65143,0.18041,1104.23023,1678.72167,5111.47302,2047.75751,7143.44866,2417.3973,1113.52771,4980.46,4672.19833,1707.55129,123.819949,0.000314062276,3.49508991E-09,0.998130433,2.516E-12,0.125
2386.6,2450.1,-3544.7,56.659,1.1352,19795,-1,0.65143,0.18041,1104.23023,1678.72167,5111.47302,2047.75751,7143.44866,2417.3973,1113.52771,4980.46,4672.19833,1707.55129,123.819949,0.000314062276,3.49508991E-09,0.998130433,2.516E-12,0.125
2373.2,2444.3,-3539,55.588,1.0748,19841,1,0.70959,0.23094,1102.92647,1867.73242,5096.17798,2045.13234,7166.23258,2517.98745,1104.60599,4941.57245,4724.21577,1881.20808,125.067498,0.000314387962,3.75332881E-09,0.998115358,2.516E-12,0.118
2372.7,2444.6,-3536.3,55.952,1.107,19785,-1,0.67504,0.22071,1102.13722,1755.19354,5098.79499,2044.23314,7142.05706,2451.45436,1105.99203,4954.54648,4691.78362,1777.81726,124.02569,0.000314191663,3.72856774E-09,0.998156077,2.516E-12,0.112
2375.6,2441.2,-3533.9,56.54,1.125,19768,-1,0.69673,0.19999,1101.08597,1677.43441,5090.96981,2041.07971,7140.56102,2407.55366,1108.10223,4957.86482,4658.00635,1705.135,123.863307,0.000314039601,3.74299078E-09,0.998145692,2.516E-12,0.112
2372.7,2444.6,-3536.3,55.952,1.107,19785,-1,0.67504,0.22071,1102.13722,1755.19354,5098.79499,2044.23314,7142.05706,2451.45436,1105.99203,4954.54648,4691.78362,1777.81726,124.02569,0.000314191663,3.72856774E-09,0.998156077,2.516E-12,0.112
2375.6,2441.2,-3533.9,56.54,1.125,19768,-1,0.69673,0.19999,1101.08597,1677.43441,5090.96981,2041.07971,7140.56102,2407.55366,1108.10223,4957.86482,4658.00635,1705.135,123.863307,0.000314039601,3.74299078E-09,0.998145692,2.516E-12,0.112
2376.6,2441.9,-3538.1,56.5,1.1249,19773,1,0.69663,0.17908,1101.32484,1690.99936,5092.81656,2041.29152,7141.01824,2417.586,1109.58964,4960.06422,4658.11005,1716.30412,124.125624,0.00031404298,3.7588477E-09,0.968799538,2.515E-12,0.122
2376.6,2441.9,-3538.1,56.5,1.1249,19773,1,0.69663,0.17908,1101.32484,1690.99936,5092.81656,2041.29152,7141.01824,2417.586,1109.58964,4960.06422,4658.11005,1716.30412,124.125624,0.00031404298,3.7588477E-09,0.968799538,2.515E-12,0.122
2374.9,2417.2,-3535.5,56.321,1.1137,19720,-1,0.65917,0.22223,1089.23215,1716.84844,5048.33613,2021.20398,7115.77991,2428.32206,1091.42459,4919.8394,4647.71653,1741.44627,123.849181,0.000314096169,3.74357112E-09,0.998121328,2.515E-12,0.0923
2382.7,2443.7,-3537.6,56.117,1.0964,19787,1,0.70998,0.2153,1103.04681,1790.77796,5094.57766,2044.35813,7148.28381,2477.46389,1105.38513,4952.76799,4697.9238,1808.70991,124.569407,0.000314235242,3.7563545E-09,0.96860387,2.514E-12,0.106
2373.6,2445.9,-3539.6,55.525,1.071,19846,1,0.70991,0.23576,1103.94013,1881.36605,5098.49029,2046.76941,7168.54654,2525.77573,1107.16881,4941.79276,4730.97577,1894.30241,125.157062,0.000314419076,3.75193842E-09,0.968536963,2.513E-12,0.134
2379,2438,-3534.2,56.629,1.1285,19770,-1,0.69585,0.19529,1099.37874,1665.77674,5085.88258,2038.19615,7140.75522,2402.22058,1110.18316,4957.02707,4650.81365,1694.47527,123.837725,0.000314009019,3.7455104E-09,0.999991014,2.513E-12,0.132
2379,2438,-3534.2,56.629,1.1285,19770,-1,0.69585,0.19529,1099.37874,1665.77674,5085.88258,2038.19615,7140.75522,2402.22058,1110.18316,4957.02707,4650.81365,1694.47527,123.837725,0.000314009019,3.7455104E-09,0.999991014,2.513E-12,0.132
2371.2,2440.9,-3512.6,56.419,1.1161,19816,-1,0.7209,0.21827,1101.85787,1687.173,5087.49518,2041.5932,7163.25178,2407.68887,1110.29471,4950.66861,4660.0849,1713.46571,123.948092,0.000314065093,3.7308156E-09,0.998160752,2.513E-12,0.124
2371.2,2440.9,-3512.6,56.419,1.1161,19816,-1,0.7209,0.21827,1101.85787,1687.173,5087.49518,2041.5932,7163.25178,2407.68887,1110.29471,4950.66861,4660.0849,1713.46571,123.948092,0.000314065093,3.7308156E-09,0.998160752,2.513E-12,0.124
2365.9,2441.3,-3514.3,56.159,1.1095,19797,-1,0.7174,0.22298,1101.47973,1714.63708,5089.42227,2041.74372,7154.49165,2421.3023,1108.33643,4947.22262,4670.0339,1738.8734,124.045413,0.000314114494,3.72605051E-09,0.999991127,2.513E-12,0.122
2365.9,2441.3,-3514.3,56.159,1.1095,19797,-1,0.7174,0.22298,1101.47973,1714.63708,5089.42227,2041.74372,7154.49165,2421.3023,1108.33643,4947.22262,4670.0339,1738.8734,124.045413,0.000314114494,3.72605051E-09,0.999991127,2.513E-12,0.122
2381.2,2447.9,-3537.4,55.928,1.0906,19774,1,0.70925,0.21921,1104.85532,1816.93229,5102.76978,2047.92645,7143.09272,2492.37079,1107.74309,4955.85282,4711.99386,1833.48181,124.708159,0.00031428995,3.75287299E-09,0.998122988,2.513E-12,0.116
2390.2,2453.8,-3542,56.615,1.1309,19775,-1,0.6482,0.18972,1105.9615,1698.88903,5118.83977,2051.10628,7135.80874,2431.15196,1112.38302,4985.46538,4686.38696,1726.41472,123.836771,0.000314114151,3.75028027E-09,0.999990947,2.513E-12,0.112
2390.2,2453.8,-3542,56.615,1.1309,19775,-1,0.6482,0.18972,1105.9615,1698.88903,5118.83977,2051.10628,7135.80874,2431.15196,1112.38302,4985.46538,4686.38696,1726.41472,123.836771,0.000314114151,3.75028027E-09,0.999990947,2.513E-12,0.112
2376.1,2442.3,-3545.5,56.431,1.1242,19782,1,0.67575,0.18017,1101.11099,1702.57066,5094.74676,2041.47115,7140.62156,2425.15416,1106.06095,4960.35805,4663.99009,1727.33004,124.126281,0.000314073096,3.75947688E-09,0.998125516,2.513E-12,0.105
2376.1,2442.3,-3545.5,56.431,1.1242,19782,1,0.67575,0.18017,1101.11099,1702.57066,5094.74676,2041.47115,7140.62156,2425.15416,1106.06095,4960.35805,4663.99009,1727.33004,124.126281,0.000314073096,3.75947688E-09,0.998125516,2.513E-12,0.105
2391.7,2453.9,-3539.6,56.382,1.1213,19775,-1,0.66032,0.20289,1106.23157,1729.42785,5118.52401,2051.6539,7137.05164,2448.03843,1115.67909,4982.42791,4697.98968,1754.71342,123.915049,0.000314159646,3.74090128E-09,0.998140478,2.512E-12,0.139
2391.7,2453.9,-3539.6,56.382,1.1213,19775,-1,0.66032,0.20289,1106.23157,1729.42785,5118.52401,2051.6539,7137.05164,2448.03843,1115.67909,4982.42791,4697.98968,1754.71342,123.915049,0.000314159646,3.74090128E-09,0.998140478,2.512E-12,0.139
2371.3,2452.3,-3537.9,55.557,1.0795,19805,1,0.71831,0.22582,1106.97156,1853.17343,5109.90454,2051.78222,7155.74396,2508.49898,1110.64749,4952.9461,4726.50525,1867.38869,124.988639,0.000314356477,3.74519956E-09,0.968890905,2.512E-12,0.131
2379,2443.3,-3545.7,56.375,1.1231,19788,1,0.66254,0.18197,1101.33355,1715.47709,5097.62815,2042.26766,7140.68209,2434.28002,1107.83973,4962.8682,4671.18087,1739.66674,124.143505,0.000314102281,3.75864057E-09,0.968671973,2.512E-12,0.117
2379,2443.3,-3545.7,56.375,1.1231,19788,1,0.66254,0.18197,1101.33355,1715.47709,5097.62815,2042.26766,7140.68209,2434.28002,1107.83973,4962.8682,4671.18087,1739.66674,124.143505,0.000314102281,3.75864057E-09,0.968671973,2.512E-12,0.117
2382,2442.4,-3537.2,56.569,1.1227,19765,-1,0.69461,0.20433,1101.56721,1689.92459,5094.10518,2042.24968,7138.85524,2418.555,1106.16356,4961.92928,4666.84011,1716.79904,123.876993,0.00031406773,3.74442658E-09,0.999991,2.512E-12,0.1
2382,2442.4,-3537.2,56.569,1.1227,19765,-1,0.69461,0.20433,1101.56721,1689.92459,5094.10518,2042.24968,7138.85524,2418.555,1106.16356,4961.92928,4666.84011,1716.79904,123.876993,0.00031406773,3.74442658E-09,0.999991,2.512E-12,0.1
2378.2,2435.6,-3547.4,56.242,1.1107,19752,-1,0.70691,0.21898,1099.01195,1720.96739,5079.17895,2037.29559,7136.49824,2432.79409,1102.32264,4944.63725,4667.93798,1744.95015,124.019173,0.000314098055,3.73544649E-09,0.998150298,2.512E-12,0.1
2380.3,2433.3,-3550.1,56.422,1.1143,19755,-1,0.71856,0.21232,1097.8449,1702.20593,5075.32566,2035.18749,7139.2972,2423.32416,1100.90221,4944.83691,4658.67446,1727.23042,124.001595,0.000314054313,3.74215835E-09,0.998144177,2.512E-12,0.0941
2377.2,2441.5,-3534.7,56.654,1.1298,19765,-1,0.69812,0.19513,1101.30781,1659.4193,5091.38426,2041.2393,7140.11184,2397.96378,1109.76883,4960.7566,4652.07927,1688.66705,123.819816,0.000314006411,3.7443089E-09,0.969058854,2.511E-12,0.116
2377.2,2441.5,-3534.7,56.654,1.1298,19765,-1,0.69812,0.19513,1101.30781,1659.4193,5091.38426,2041.2393,7140.11184,2397.96378,1109.76883,4960.7566,4652.07927,1688.66705,123.819816,0.000314006411,3.7443089E-09,0.969058854,2.511E-12,0.116
2374,2443.9,-3535.4,56.362,1.1215,19777,1,0.69036,0.18527,1102.20031,1705.83586,5096.59556,2043.0196,7141.36002,2424.41547,1111.2108,4960.15713,4665.68618,1730.14878,124.168242,0.000314076851,3.75349114E-09,0.968891886,2.51E-12,0.131
2374,2443.9,-3535.4,56.362,1.1215,19777,1,0.69036,0.18527,1102.20031,1705.83586,5096.59556,2043.0196,7141.36002,2424.41547,1111.2108,4960.15713,4665.68618,1730.14878,124.168242,0.000314076851,3.75349114E-09,0.968891886,2.51E-12,0.131
2374.7,2449,-3535.3,55.641,1.077,19816,1,0.72072,0.23066,1105.46612,1858.26083,5104.12088,2049.20502,7159.90039,2512.70362,1108.25755,4949.2214,4726.21919,1872.0476,125.033758,0.00031437038,3.74939196E-09,0.998125256,2.51E-12,0.125
2416.8,2430.3,-3580.8,57.055,1.1307,19722,1,0.71456,0.17264,1097.18375,1675.19363,5070.89073,2032.812,7127.04063,2429.80808,1105.56945,4963.44062,4646.81418,1701.68158,124.059964,0.000313957583,3.78134872E-09,0.999990789,2.51E-12,0.114
2387.4,2455.1,-3543.3,56.509,1.1274,19775,-1,0.64757,0.19465,1106.53242,1710.2445,5121.1605,2052.26371,7135.5968,2436.39936,1110.57489,4984.61212,4691.96819,1736.91185,123.856889,0.000314138278,3.74681726E-09,0.999990967,2.51E-12,0.1
2387.4,2455.1,-3543.3,56.509,1.1274,19775,-1,0.64757,0.19465,1106.53242,1710.2445,5121.1605,2052.26371,7135.5968,2436.39936,1110.57489,4984.61212,4691.96819,1736.91185,123.856889,0.000314138278,3.74681726E-09,0.999990967,2.51E-12,0.1
2374.4,2444,-3536.1,56.123,1.1075,19779,1,0.66843,0.20414,1101.82525,1765.25215,5098.38924,2043.41686,7137.64626,2460.17007,1103.01803,4955.36736,4690.29524,1785.77282,124.342847,0.000314209602,3.7541957E-09,0.999990907,2.51E-12,0.0942
2374.4,2444,-3536.1,56.123,1.1075,19779,1,0.66843,0.20414,1101.82525,1765.25215,5098.38924,2043.41686,7137.64626,2460.17007,1103.01803,4955.36736,4690.29524,1785.77282,124.342847,0.000314209602,3.7541957E-09,0.999990907,2.51E-12,0.0942
2370.5,2441.6,-3512.1,56.341,1.1148,19822,-1,0.72018,0.22093,1102.26308,1691.86448,5088.507,2042.26246,7165.45403,2409.47872,1112.29649,4950.52406,4662.37558,1717.83578,123.964025,0.000314073049,3.72668569E-09,0.99999113,2.509E-12,0.136
2370.5,2441.6,-3512.1,56.341,1.1148,19822,-1,0.72018,0.22093,1102.26308,1691.86448,5088.507,2042.26246,7165.45403,2409.47872,1112.29649,4950.52406,4662.37558,1717.83578,123.964025,0.000314073049,3.72668569E-09,0.99999113,2.509E-12,0.136
2374.9,2442.4,-3538.7,56.499,1.1265,19776,1,0.6954,0.18046,1101.81207,1682.50815,5092.89026,2041.80653,7142.52944,2411.31134,1110.47133,4959.83192,4655.25674,1708.50796,124.090268,0.00031402909,3.75520794E-09,0.968900146,2.509E-12,0.123
2374.9,2442.4,-3538.7,56.499,1.1265,19776,1,0.6954,0.18046,1101.81207,1682.50815,5092.89026,2041.80653,7142.52944,2411.31134,1110.47133,4959.83192,4655.25674,1708.50796,124.090268,0.00031402909,3.75520794E-09,0.968900146,2.509E-12,0.123
2415.7,2427.5,-3575.7,57.053,1.1296,19725,1,0.71893,0.17362,1095.59073,1675.02709,5066.42571,2030.29924,7128.20022,2428.61742,1105.3661,4959.62887,4643.66964,1701.33646,124.073514,0.00031395281,3.78155739E-09,0.998095858,2.509E-12,0.123
2375.1,2445.7,-3535.2,55.593,1.0736,19836,1,0.70396,0.23547,1103.45411,1874.43703,5099.50166,2046.34244,7163.30494,2522.6105,1106.2248,4944.14029,4730.28311,1887.89323,125.079266,0.000314412962,3.75172701E-09,0.999990873,2.508E-12,0.128
2379,2434.7,-3550,56.284,1.1124,19754,-1,0.71822,0.21427,1098.50111,1711.07619,5077.78228,2036.38991,7138.89168,2427.15708,1104.87636,4945.29025,4662.77972,1735.55258,124.040866,0.000314066681,3.73641208E-09,0.999991066,2.508E-12,0.117
2382.3,2441.9,-3536.3,56.514,1.1219,19764,-1,0.69257,0.2044,1100.95355,1695.4481,5094.33135,2041.62899,7137.40378,2421.72542,1107.78491,4962.01359,4668.88002,1721.98385,123.896602,0.000314074942,3.74292112E-09,0.968985326,2.508E-12,0.115
2382.3,2441.9,-3536.3,56.514,1.1219,19764,-1,0.69257,0.2044,1100.95355,1695.4481,5094.33135,2041.62899,7137.40378,2421.72542,1107.78491,4962.01359,4668.88002,1721.98385,123.896602,0.000314074942,3.74292112E-09,0.968985326,2.508E-12,0.115
2391.9,2452.4,-3541.4,56.504,1.1214,19775,-1,0.66912,0.20562,1105.78613,1719.85127,5115.07416,2050.58584,7138.46769,2442.80145,1109.7492,4980.26512,4693.65351,1745.50998,123.88983,0.000314145938,3.7437826E-09,0.99999098,2.508E-12,0.102
2391.9,2452.4,-3541.4,56.504,1.1214,19775,-1,0.66912,0.20562,1105.78613,1719.85127,5115.07416,2050.58584,7138.46769,2442.80145,1109.7492,4980.26512,4693.65351,1745.50998,123.88983,0.000314145938,3.7437826E-09,0.99999098,2.508E-12,0.102
2376.6,2435.3,-3549.3,56.288,1.1127,19754,-1,0.71119,0.21588,1098.76828,1710.46406,5078.7947,2036.87725,7137.74919,2426.01204,1101.83094,4944.7841,4663.44114,1735.04798,124.004547,0.000314075831,3.73642327E-09,0.999991057,2.508E-12,0.0965
2378.5,2420,-3534.6,56.862,1.1327,19763,-1,0.67569,0.19918,1090.86463,1639.73697,5052.79012,2023.06806,7134.77111,2386.29648,1096.43807,4933.09856,4622.43281,1670.14466,123.700713,0.000313952712,3.7545069E-09,0.9999909,2.507E-12,0.0952
2378.5,2420,-3534.6,56.862,1.1327,19763,-1,0.67569,0.19918,1090.86463,1639.73697,5052.79012,2023.06806,7134.77111,2386.29648,1096.43807,4933.09856,4622.43281,1670.14466,123.700713,0.000313952712,3.7545069E-09,0.9999909,2.507E-12,0.0952
2388.9,2411.1,-3515.1,57.051,1.1288,19715,-1,0.70628,0.21487,1087.69786,1634.27621,5034.3389,2016.53435,7123.14072,2384.79025,1098.10714,4922.90571,4612.84227,1664.67102,123.699263,0.00031393246,3.75255651E-09,0.968545581,2.506E-12,0.12
2388.9,2411.1,-3515.1,57.051,1.1288,19715,-1,0.70628,0.21487,1087.69786,1634.27621,5034.3389,2016.53435,7123.14072,2384.79025,1098.10714,4922.90571,4612.84227,1664.67102,123.699263,0.00031393246,3.75255651E-09,0.968545581,2.506E-12,0.12
2382.6,2448,-3538.2,56.044,1.0955,19774,1,0.7128,0.21457,1104.70385,1797.65875,5103.67618,2047.75192,7143.4631,2481.8502,1107.94799,4959.39824,4706.12128,1815.28914,124.611521,0.000314250812,3.75319761E-09,0.999990932,2.506E-12,0.114
2373.4,2447.1,-3533.6,55.565,1.0701,19845,1,0.70641,0.23959,1104.11776,1884.37012,5102.06459,2047.62095,7166.8462,2527.53333,1106.02803,4944.04729,4735.73726,1897.37924,125.161427,0.000314442104,3.75202689E-09,0.968473315,2.505E-12,0.124
2367.1,2437.2,-3520.6,56.285,1.1128,19780,-1,0.72137,0.22242,1099.90091,1695.59402,5080.90455,2038.4547,7149.70735,2410.35314,1105.74575,4942.70183,4658.56484,1720.97793,123.98834,0.000314071661,3.72786515E-09,0.999991118,2.505E-12,0.111
2367.1,2437.2,-3520.6,56.285,1.1128,19780,-1,0.72137,0.22242,1099.90091,1695.59402,5080.90455,2038.4547,7149.70735,2410.35314,1105.74575,4942.70183,4658.56484,1720.97793,123.98834,0.000314071661,3.72786515E-09,0.999991118,2.505E-12,0.111
2381.3,2443.9,-3538.2,56.521,1.1222,19769,-1,0.69423,0.20663,1102.32698,1691.15541,5096.71293,2043.55811,7140.3969,2418.61419,1107.24144,4963.3258,4669.23016,1717.98232,123.879197,0.000314071929,3.74060161E-09,0.99999103,2.505E-12,0.102
2381.3,2443.9,-3538.2,56.521,1.1222,19769,-1,0.69423,0.20663,1102.32698,1691.15541,5096.71293,2043.55811,7140.3969,2418.61419,1107.24144,4963.3258,4669.23016,1717.98232,123.879197,0.000314071929,3.74060161E-09,0.99999103,2.505E-12,0.102
2368.8,2437.6,-3523.3,56.579,1.1222,19790,-1,0.72241,0.21084,1100.1355,1659.64133,5081.63707,2038.50609,7153.95897,2391.51713,1104.61661,4947.8738,4646.2488,1687.9111,123.866569,0.000314008881,3.73639863E-09,0.998156454,2.505E-12,0.0946
2368.8,2437.6,-3523.3,56.579,1.1222,19790,-1,0.72241,0.21084,1100.1355,1659.64133,5081.63707,2038.50609,7153.95897,2391.51713,1104.61661,4947.8738,4646.2488,1687.9111,123.866569,0.000314008881,3.73639863E-09,0.998156454,2.505E-12,0.0946
2383.1,2437.4,-3539.6,56.47,1.1214,19760,-1,0.69275,0.20969,1099.55601,1691.81691,5083.92646,2038.34107,7137.16742,2418.27406,1109.42054,4954.02238,4661.30908,1718.51008,123.880399,0.000314054633,3.73810755E-09,0.999991037,2.504E-12,0.133
2389.6,2454.3,-3537.6,56.501,1.1245,19777,-1,0.66708,0.2022,1106.57874,1710.13976,5118.65175,2051.96236,7139.07826,2435.6807,1113.73723,4983.1142,4691.53663,1736.61369,123.87387,0.000314130747,3.74121602E-09,0.968988913,2.504E-12,0.119
2389.6,2454.3,-3537.6,56.501,1.1245,19777,-1,0.66708,0.2022,1106.57874,1710.13976,5118.65175,2051.96236,7139.07826,2435.6807,1113.73723,4983.1142,4691.53663,1736.61369,123.87387,0.000314130747,3.74121602E-09,0.968988913,2.504E-12,0.119
2418.9,2427.6,-3582.1,57.119,1.1314,19718,1,0.72287,0.1724,1095.89181,1667.0984,5066.13193,2030.53494,7126.9215,2425.84821,1105.00972,4961.54105,4641.57399,1694.04376,124.047542,0.000313933366,3.78210415E-09,0.968236836,2.504E-12,0.116
2371.5,2436.4,-3520.8,56.352,1.1107,19795,1,0.72084,0.20616,1099.57026,1717.59781,5080.12928,2037.57073,7153.53392,2426.57348,1108.03025,4943.57224,4660.41234,1739.81913,124.276452,0.00031408934,3.75018648E-09,0.968898509,2.503E-12,0.131
