m0,m12,A0,tanbeta,tanbetaR,VR,signmuR,Ys,Yv,neutralino_mass,sneutrino_mass,gluino_mass,Cha1_mass,Mzp_mass,stau_mass,selectron_mass,stop_mass,sbottom_mass,smuon_mass,h1_mass,BtoXsgamma,Bstomumu,BRBtotaunu,DD,relic_density
2365.7,2436.1,-3517.9,55.775,1.0924,19776,-1,0.72014,0.21828,1099.3592,1791.828,5078.03881,2037.96018,7147.07301,2469.08395,1103.03598,4931.61436,4684.8127,1810.98063,124.411705,0.000314227992,3.74215953E-09,0.998136732,2.603E-12,0.118
2342.5,2454,-3512.3,55.032,1.0776,19788,1,0.70783,0.15652,1106.35142,1897.1042,5112.84572,2051.30586,7145.59748,2529.78832,1106.91179,4942.50862,4722.50758,1909.46442,125.220495,0.000314434971,3.78448499E-09,0.999990786,2.727E-12,0.108
2350.1,2461.2,-3501.3,55.277,1.0828,19767,-1,0.70366,0.17084,1109.47249,1883.3792,5126.89718,2057.57083,7138.83767,2525.93149,1110.20774,4957.52977,4734.11014,1898.96832,124.759727,0.000314441446,3.77448338E-09,0.968294618,2.78E-12,0.108
2348.8,2446.3,-3512.7,55.731,1.0941,19798,-1,0.7223,0.16858,1103.35789,1812.68527,5096.69528,2045.29754,7154.52903,2480.21822,1103.98002,4939.78131,4689.87567,1830.90981,124.537009,0.000314270182,3.77927431E-09,0.998098488,2.741E-12,0.0966
2348.6,2452,-3514.4,55.248,1.0829,19803,-1,0.71979,0.17401,1105.50068,1865.3978,5108.63219,2050.0449,7154.6246,2512.00438,1110.384,4944.12628,4715.56312,1881.21586,124.814208,0.000314364613,3.76787496E-09,0.999990878,2.749E-12,0.138
2346.5,2461.3,-3502.7,55.105,1.0791,19775,1,0.70694,0.1688,1109.91461,1892.6113,5126.71557,2057.60733,7141.33762,2527.81841,1113.14093,4954.88316,4733.15769,1905.48782,125.158605,0.000314444805,3.77384268E-09,0.998108693,2.695E-12,0.129
2350.8,2459.2,-3502.4,55.504,1.0931,19765,-1,0.70041,0.17122,1108.50764,1839.95153,5123.68401,2055.64957,7137.86905,2498.2684,1113.92872,4959.50524,4718.0913,1857.66206,124.510748,0.000314351789,3.7673684E-09,0.999990871,2.733E-12,0.136
2369.6,2437.5,-3518.5,56.172,1.1029,19773,-1,0.72758,0.21127,1099.86905,1747.72031,5081.61432,2038.78226,7147.50979,2445.35948,1102.42751,4940.71626,4673.20462,1769.46343,124.230331,0.00031415423,3.74818974E-09,0.998132415,2.58E-12,0.1
2358,2444.4,-3505.4,55.689,1.0929,19759,-1,0.70732,0.20099,1102.53328,1811.50271,5094.55452,2044.2001,7137.88169,2480.27249,1105.82853,4940.50667,4696.86716,1830.12087,124.422877,0.000314285138,3.75421596E-09,0.999990912,2.662E-12,0.119
2352.3,2445.2,-3510.9,55.33,1.0859,19758,-1,0.70261,0.20385,1102.13618,1840.86,5097.74044,2044.5368,7135.09113,2495.42717,1105.53034,4937.8125,4708.14394,1858.00449,124.569077,0.000314333282,3.74594858E-09,0.968866213,2.658E-12,0.128
2350.4,2462.6,-3504.7,55.604,1.0971,19762,-1,0.7101,0.17091,1110.14598,1819.42955,5129.97313,2058.40815,7138.66039,2485.39808,1115.71458,4966.08498,4715.57415,1838.1354,124.470644,0.000314313046,3.76265358E-09,0.999990927,2.705E-12,0.134
2363.7,2442.7,-3516.3,55.707,1.0928,19777,-1,0.70578,0.21725,1101.47739,1801.18802,5093.18519,2042.89294,7143.41776,2475.24333,1102.56389,4942.02399,4698.41729,1820.3134,124.365247,0.000314267615,3.73993078E-09,0.999990998,2.594E-12,0.102
2340.4,2458.2,-3504.5,55.092,1.0794,19783,1,0.7112,0.16251,1108.68155,1886.47336,5119.5541,2054.99716,7145.26272,2521.65029,1108.77414,4947.21885,4723.77745,1899.34471,125.158422,0.000314425389,3.7783136E-09,0.968374876,2.714E-12,0.102
2360.4,2447.5,-3514.9,55.882,1.1005,19768,1,0.70428,0.19653,1104.21514,1781.82955,5100.99913,2046.53788,7140.07429,2462.35985,1109.63013,4949.62595,4689.86004,1800.44863,124.536041,0.000314225749,3.75520921E-09,0.998129459,2.562E-12,0.127
2355.7,2455.1,-3507.1,55.396,1.0844,19748,-1,0.70863,0.16983,1106.85221,1874.67855,5115.30903,2052.64276,7132.95067,2522.65858,1109.94599,4951.98143,4724.35908,1890.52979,124.745336,0.00031440835,3.77932654E-09,0.99999077,2.779E-12,0.123
2351.7,2462.2,-3506.3,55.592,1.095,19762,-1,0.71358,0.17511,1110.37671,1824.22479,5128.07884,2058.42132,7139.92898,2488.69922,1114.36526,4964.28917,4716.67517,1842.58821,124.508901,0.000314320839,3.76231228E-09,0.998124152,2.707E-12,0.124
2375.6,2423.5,-3531.3,56.945,1.1385,19775,1,0.69021,0.20873,1093.13102,1595.32559,5058.0562,2026.09451,7141.82379,2355.89633,1100.59486,4938.60297,4612.62478,1628.79859,123.724071,0.000313886682,3.48288151E-09,0.969158419,2.416E-12,0.097
2381,2422,-3523.9,57.268,1.1554,19769,-1,0.69549,0.21709,1092.86189,1509.66078,5054.36635,2024.92186,7143.25149,2307.10341,1103.88014,4944.36723,4588.92129,1555.43677,123.33151,0.000313766443,3.64896481E-09,0.999991213,2.377E-12,0.0959
2378.2,2416.4,-3530.2,57.158,1.1446,19771,1,0.6968,0.20845,1090.14407,1559.32221,5044.07295,2020.23805,7142.09209,2335.67371,1097.82991,4931.84745,4593.06902,1596.55479,123.598348,0.00031381509,3.52453304E-09,0.99815207,2.407E-12,0.0904
2377.6,2420.7,-3533,56.749,1.1294,19772,-1,0.68396,0.21423,1091.49303,1639.14761,5053.39528,2024.00261,7139.56877,2383.04235,1098.62787,4932.06006,4625.32907,1669.51492,123.693446,0.0003139568,3.73914867E-09,0.999991005,2.473E-12,0.104
2378.4,2426.5,-3537.7,56.847,1.1353,19766,1,0.67936,0.20231,1094.18497,1625.24136,5064.75553,2028.49412,7136.2812,2376.52043,1100.72166,4943.19272,4625.72901,1656.06273,123.819569,0.000313936298,3.47151169E-09,0.968952545,2.438E-12,0.098
2378.8,2421.6,-3521.8,57.257,1.1575,19777,1,0.70002,0.21916,1092.76029,1492.48893,5053.62993,2024.46086,7146.40011,2294.37763,1106.05506,4944.0462,4582.45656,1540.23141,123.361835,0.000313738031,3.70523139E-09,0.969900334,2.337E-12,0.104
2378,2423.5,-3534,56.931,1.1382,19768,1,0.67897,0.20681,1092.85192,1606.04547,5059.05837,2025.99001,7137.18686,2364.13397,1099.91802,4939.8599,4617.11576,1638.70018,123.742279,0.000313906424,3.49735877E-09,0.999991023,2.422E-12,0.0969
2379,2418.1,-3529.6,57.139,1.155,19773,-1,0.69545,0.22028,1091.02644,1505.90321,5046.98481,2021.64191,7144.4934,2302.17052,1106.60565,4937.95147,4582.66137,1552.21039,123.337778,0.000313746032,3.64453028E-09,0.969891721,2.36E-12,0.119
2377.1,2420,-3533.3,57.006,1.1488,19779,-1,0.70609,0.21461,1092.19329,1534.72289,5049.21181,2023.44561,7148.49918,2318.36204,1109.41991,4936.83198,4589.96612,1576.66129,123.455736,0.000313775071,3.52914813E-09,0.999991244,2.395E-12,0.137
2375.9,2423.8,-3531.6,57.018,1.1479,19777,1,0.695,0.21082,1093.16397,1548.18049,5059.09443,2026.05673,7143.71421,2326.95517,1106.22777,4943.38172,4599.90733,1587.52625,123.577917,0.000313810754,3.56375848E-09,0.96962389,2.371E-12,0.116
2376.4,2421.2,-3531.6,57.084,1.1471,19782,1,0.70981,0.21403,1092.58117,1538.44231,5052.44929,2024.27651,7148.8812,2320.7081,1104.72369,4938.77806,4592.74085,1578.51879,123.557348,0.000313786548,3.52236217E-09,0.96965078,2.37E-12,0.109
2376.5,2417.9,-3530.1,57.078,1.1478,19770,-1,0.69845,0.2052,1090.41015,1549.55909,5047.49685,2021.18736,7142.2832,2329.06232,1104.03313,4934.99047,4591.92475,1589.3532,123.494719,0.000313796633,3.53510066E-09,0.998166198,2.425E-12,0.119
2377.3,2427.3,-3537.6,56.815,1.1379,19763,1,0.68051,0.19808,1094.5527,1616.90921,5066.07147,2029.02875,7135.55192,2370.81909,1104.86271,4944.73889,4622.61206,1648.67827,123.807538,0.00031391613,3.48924378E-09,0.969079519,2.437E-12,0.117
2378.4,2419.9,-3521,57.135,1.1562,19774,1,0.696,0.22615,1091.81137,1496.05843,5051.02154,2023.02379,7144.30447,2294.09793,1110.58186,4941.28619,4582.88151,1543.5458,123.374999,0.000313743159,3.69673348E-09,0.998208726,2.317E-12,0.135
2377.6,2423.8,-3532.9,56.865,1.1357,19771,-1,0.68293,0.20678,1092.88322,1618.04676,5059.30965,2026.33789,7139.4211,2371.56747,1100.63762,4938.9086,4621.41783,1650.55109,123.646735,0.000313925378,3.45637961E-09,0.969005851,2.468E-12,0.103
2376.5,2418.7,-3525.5,57.193,1.1568,19777,-1,0.69327,0.21679,1090.99459,1499.34255,5048.77638,2021.8524,7145.23128,2298.04076,1104.25282,4938.99366,4581.03091,1546.5611,123.321479,0.000313742022,3.69741444E-09,0.969827405,2.364E-12,0.105
2377,2421.4,-3533.1,57.033,1.1445,19780,-1,0.69752,0.20809,1092.17495,1564.69052,5053.7184,2024.31715,7145.92545,2338.57339,1102.84136,4938.46763,4601.47879,1602.66336,123.523117,0.00031382995,3.50490313E-09,0.999991118,2.429E-12,0.107
2377,2419.9,-3527.5,57.042,1.1406,19777,1,0.6986,0.21879,1091.74279,1571.32934,5050.86928,2023.29583,7144.34735,2340.49445,1100.8335,4934.90257,4602.97423,1607.23365,123.636477,0.000313848656,3.48627379E-09,0.999991117,2.386E-12,0.1
2376.9,2421.6,-3533.5,57.063,1.1519,19780,-1,0.70306,0.21693,1092.68819,1519.77078,5053.115,2024.59001,7148.13484,2309.81137,1107.54412,4940.81875,4589.36437,1563.89315,123.399194,0.00031376459,3.57337199E-09,0.999991273,2.374E-12,0.119
2378.5,2420,-3534.6,56.862,1.1327,19763,-1,0.67569,0.19918,1090.86463,1639.73697,5052.79012,2023.06806,7134.77111,2386.29648,1096.43807,4933.09856,4622.43281,1670.14466,123.700713,0.000313952712,3.7545069E-09,0.9999909,2.507E-12,0.0952
2380.3,2420.5,-3533.5,56.889,1.1373,19767,1,0.67442,0.20329,1091.3073,1616.03913,5053.96097,2023.41719,7135.75642,2370.95119,1102.31687,4936.59814,4616.19478,1647.81244,123.781648,0.000313910909,3.49573888E-09,0.999990993,2.435E-12,0.121
2375.8,2423.2,-3531.8,56.831,1.1379,19774,-1,0.68159,0.20863,1092.61562,1606.19973,5058.05816,2025.76188,7140.49484,2362.63731,1103.69453,4938.0036,4616.74031,1639.94492,123.620819,0.000313903827,3.47539347E-09,0.999991071,2.452E-12,0.119
2381.4,2419.9,-3524.4,57.275,1.1542,19772,1,0.69852,0.21334,1091.47495,1514.4283,5052.0557,2022.83321,7142.93952,2309.92659,1103.4452,4942.96848,4587.5438,1558.45653,123.439706,0.000313761904,3.63871459E-09,0.99999119,2.357E-12,0.102
2375.9,2423.5,-3529.7,56.959,1.143,19773,1,0.69481,0.20668,1093.05929,1575.04721,5058.26731,2025.90331,7141.9372,2343.33818,1105.71341,4940.85093,4606.04159,1610.95723,123.675689,0.000313847439,3.51143633E-09,0.999991125,2.401E-12,0.121
2378.2,2416.5,-3528.8,57.053,1.1406,19772,1,0.69767,0.21709,1089.94168,1572.19952,5045.2373,2020.33372,7141.79612,2341.6421,1100.025,4931.32096,4599.46612,1607.91644,123.643973,0.000313840383,3.486359E-09,0.969279352,2.388E-12,0.105
2382.6,2419.9,-3524.1,57.206,1.1536,19771,1,0.69604,0.21044,1091.97305,1523.30507,5050.49178,2023.11496,7143.16394,2315.08475,1108.60103,4941.68094,4587.73762,1566.35792,123.47957,0.000313765627,3.63524903E-09,0.99817843,2.373E-12,0.129
2379.6,2420.4,-3525.1,57.293,1.1603,19770,-1,0.69182,0.22141,1092.06603,1482.05926,5051.57142,2023.45339,7143.3632,2289.48219,1102.97096,4943.4157,4579.97127,1532.32138,123.244361,0.000313729226,3.71879468E-09,0.969920402,2.345E-12,0.0901
2376.3,2419.9,-3535.4,57.096,1.1476,19779,1,0.70099,0.21598,1091.75656,1537.84107,5050.73575,2023.10319,7145.95347,2320.68001,1101.50755,4937.34835,4592.48065,1578.01656,123.532929,0.000313789661,3.54738567E-09,0.998179542,2.363E-12,0.0966
2376.2,2421.8,-3532.4,56.801,1.1312,19771,-1,0.68776,0.21029,1092.02825,1631.40941,5055.18545,2024.83045,7139.94126,2378.38228,1098.22923,4933.67013,4622.98128,1662.39971,123.684293,0.000313944208,3.7415723E-09,0.998139829,2.478E-12,0.0975
2381.6,2419,-3524.1,57.372,1.1646,19764,1,0.70538,0.22014,1091.58627,1454.91124,5048.91175,2022.19422,7143.15145,2273.61639,1104.74506,4944.57758,4569.59026,1509.58267,123.233565,0.000313678011,3.71505365E-09,0.970113803,2.312E-12,0.0958
2379.5,2421.2,-3530.7,57.211,1.15,19781,1,0.71013,0.21507,1092.7356,1524.5241,5052.32624,2024.36687,7149.05234,2314.54432,1102.79415,4941.04118,4589.85985,1566.57637,123.491829,0.000313770652,3.55008999E-09,0.999991197,2.364E-12,0.0948
2376.7,2423.1,-3531.3,57.038,1.1455,19776,1,0.69414,0.20573,1093.0396,1563.38916,5057.0834,2025.62342,7143.40589,2337.35637,1103.93305,4941.18164,4601.96887,1600.66344,123.626938,0.000313829636,3.53842799E-09,0.99999112,2.4E-12,0.108
2376.7,2419.5,-3529.6,57.164,1.1555,19774,1,0.69959,0.20902,1091.51364,1508.30962,5050.00476,2022.47537,7144.47817,2303.60296,1106.09992,4939.8951,4581.70864,1553.26028,123.4491,0.00031373944,3.66396058E-09,0.999991235,2.36E-12,0.115
2385.5,2410.3,-3514.1,57.175,1.1374,19703,-1,0.6998,0.21573,1087.32048,1594.57682,5032.7595,2015.62165,7118.30128,2359.42969,1097.43193,4923.24508,4599.60938,1628.90414,123.563469,0.000313873585,3.74531452E-09,0.99812815,2.472E-12,0.109
2382.7,2413.1,-3524.7,57.317,1.1631,19761,1,0.71534,0.21274,1089.10922,1461.17705,5036.91002,2017.35556,7143.76648,2276.92767,1109.32159,4935.99886,4560.56218,1514.46619,123.310561,0.00031365159,3.7195832E-09,0.998206132,2.333E-12,0.134
2387.2,2415.1,-3516.5,57.315,1.1541,19707,-1,0.69402,0.20994,1089.28872,1529.09738,5042.85315,2019.01675,7119.52305,2321.63462,1106.45742,4937.73995,4586.32419,1572.19244,123.402939,0.00031377411,3.60676498E-09,0.999991106,2.41E-12,0.133
2378.5,2409.2,-3527.9,57.154,1.15,19724,1,0.69013,0.22692,1086.42835,1522.9381,5032.21635,2014.0705,7123.69898,2310.66681,1100.28708,4924.77953,4578.99756,1565.253,123.447953,0.00031376362,3.59974078E-09,0.998180839,2.337E-12,0.114
2381.4,2416.1,-3528,57.427,1.1679,19759,-1,0.70618,0.21686,1090.20836,1439.31958,5043.09554,2019.73498,7142.2624,2265.52233,1101.49624,4941.36344,4561.14612,1497.5053,123.141696,0.00031364723,3.71543942E-09,0.970103758,2.33E-12,0.106
2370.1,2421.3,-3529,57.016,1.1465,19722,1,0.70858,0.2315,1092.90388,1527.94899,5051.73706,2024.63606,7127.68992,2309.02539,1102.51088,4934.66132,4591.78027,1569.30093,123.489489,0.000313794928,3.51911717E-09,0.999991289,2.333E-12,0.0946
2397.8,2413.1,-3523.7,57.43,1.1383,19714,1,0.7253,0.23305,1089.99917,1566.41508,5036.14844,2018.93889,7128.26864,2346.22304,1098.26468,4932.19341,4598.89297,1602.28756,123.592646,0.000313831697,3.73519195E-09,0.969065173,2.378E-12,0.0926
2372.4,2416.8,-3528.8,56.795,1.139,19722,-1,0.69186,0.23306,1090.04718,1572.83155,5045.1745,2020.79653,7123.91976,2336.83911,1102.47764,4927.29154,4602.68023,1609.76917,123.500929,0.000313858304,3.46649366E-09,0.998187321,2.382E-12,0.12
2370.3,2410.5,-3523.7,57.137,1.1501,19732,1,0.68591,0.22196,1087.17794,1522.79315,5033.34303,2015.08188,7126.49074,2307.69797,1096.35981,4921.92496,4576.72707,1564.8421,123.441482,0.000313770024,3.63318416E-09,0.999991167,2.361E-12,0.0911
2389.6,2409.3,-3515.6,57.28,1.1353,19707,1,0.7093,0.21592,1086.88551,1598.04704,5031.86515,2014.77719,7119.95717,2363.10845,1095.35835,4924.28969,4600.20213,1630.48877,123.724597,0.000313872266,3.75258993E-09,0.968622377,2.433E-12,0.101
2375.9,2418,-3532.1,56.591,1.1274,19745,-1,0.67577,0.21521,1090.00645,1652.63911,5048.77759,2021.64696,7128.23963,2389.1882,1101.73864,4926.69306,4625.83893,1681.99723,123.730579,0.000313971215,3.73612265E-09,0.998143704,2.477E-12,0.136
2385.2,2412.6,-3534.7,57.205,1.151,19759,-1,0.69849,0.20848,1087.98876,1534.2811,5038.30127,2016.87585,7138.33335,2323.81502,1104.03184,4933.06639,4584.14091,1576.15501,123.439026,0.000313760461,3.56061841E-09,0.969392726,2.404E-12,0.129
2382.5,2410.8,-3521.5,57.106,1.1367,19727,1,0.67725,0.22029,1087.09424,1600.35771,5035.55943,2015.71394,7121.91279,2360.85765,1094.32884,4923.35449,4603.71755,1633.2331,123.683166,0.000313894367,3.48559787E-09,0.968783842,2.414E-12,0.0958
2377.5,2408.6,-3521.9,57.07,1.1453,19722,1,0.68179,0.21525,1086.12924,1559.59324,5030.6693,2013.54584,7121.44707,2332.99786,1101.57856,4921.04067,4585.269,1597.16399,123.582787,0.000313809633,3.56289763E-09,0.999991077,2.394E-12,0.133
2380,2417,-3535,57.039,1.1437,19755,1,0.68915,0.2107,1090.19623,1570.1839,5046.07835,2020.68473,7134.69229,2342.15004,1102.01738,4933.41202,4598.49711,1606.53548,123.634837,0.000313830056,3.52567989E-09,0.969262651,2.395E-12,0.114
2366.2,2420.6,-3522.2,56.801,1.1438,19734,-1,0.7012,0.22018,1091.70249,1555.16009,5051.77327,2023.51762,7129.92307,2324.10017,1107.9452,4931.98877,4596.77196,1594.2673,123.510761,0.000313824132,3.49486679E-09,0.99819363,2.396E-12,0.139
2386.1,2412.5,-3518.7,57.33,1.1558,19727,-1,0.70352,0.23184,1088.70413,1491.33548,5036.58545,2017.33584,7129.50515,2295.78646,1103.29708,4933.47574,4575.88489,1539.76006,123.252374,0.000313731285,3.61215402E-09,0.96984376,2.344E-12,0.109
2377.7,2415.5,-3540,56.846,1.1377,19764,-1,0.68718,0.20575,1089.15195,1603.08485,5043.33238,2019.40824,7137.50444,2361.35174,1102.35517,4928.03688,4605.39405,1636.78011,123.630024,0.000313869653,3.46316374E-09,0.999991046,2.458E-12,0.131
2391.9,2409.3,-3521.6,57.422,1.1505,19712,1,0.71482,0.23498,1087.64351,1508.4368,5030.374,2015.0611,7125.31082,2307.6961,1101.97564,4929.8047,4577.58838,1552.7241,123.38973,0.000313742513,3.5266248E-09,0.969611321,2.327E-12,0.111
2369.8,2420.8,-3525.7,57.084,1.159,19727,-1,0.69962,0.2199,1092.26663,1484.51258,5051.29292,2023.64501,7129.05948,2284.79536,1106.53484,4938.60869,4577.03159,1534.22518,123.295632,0.000313724555,3.71290375E-09,0.998211949,2.348E-12,0.108
2369.6,2420.4,-3528.7,57.123,1.155,19736,1,0.70932,0.22309,1092.48957,1491.61502,5049.7627,2023.58646,7133.52198,2288.41047,1102.94386,4936.35959,4577.96033,1538.69591,123.3782,0.000313731757,3.62542907E-09,0.999991324,2.331E-12,0.0911
2376.1,2425.8,-3537.2,56.992,1.1506,19754,1,0.68374,0.22312,1094.2827,1534.1949,5062.61168,2027.93408,7134.58321,2317.58542,1106.37731,4946.2692,4601.4796,1575.87765,123.48762,0.000313808733,3.63571583E-09,0.969904799,2.332E-12,0.108
2385.5,2411.6,-3519.2,57.205,1.152,19725,-1,0.70247,0.23244,1088.05148,1510.3866,5035.49767,2016.52759,7127.87273,2305.83058,1106.28416,4931.02438,4580.40305,1555.88745,123.322005,0.000313753258,3.56143369E-09,0.96984069,2.349E-12,0.135
2366.4,2421.3,-3523.5,56.869,1.1397,19733,1,0.70471,0.22064,1092.4881,1569.55859,5052.27438,2024.38026,7129.78342,2332.94962,1103.08628,4931.01066,4600.65764,1605.45905,123.658684,0.000313847928,3.47194625E-09,0.969599924,2.383E-12,0.109
2398.8,2410,-3526.6,57.304,1.1373,19714,-1,0.71664,0.23266,1087.60335,1576.85142,5032.62561,2015.98017,7125.60001,2353.82271,1096.71231,4929.51584,4601.67115,1612.93462,123.496536,0.000313846318,3.7314598E-09,0.969077258,2.41E-12,0.0988
2371.6,2419,-3526.7,56.987,1.1562,19722,-1,0.69539,0.22351,1091.3616,1499.10868,5048.32479,2022.22794,7126.20274,2293.01023,1109.7653,4935.90084,4580.20583,1546.63754,123.335446,0.000313741154,3.66641698E-09,0.99821336,2.345E-12,0.135
2367.3,2418.4,-3527.6,56.955,1.1487,19725,1,0.68983,0.23817,1091.31683,1518.69765,5046.89202,2022.07799,7125.71399,2300.91878,1102.68201,4929.92764,4587.19747,1561.79851,123.422763,0.00031379081,3.59901445E-09,0.998207801,2.313E-12,0.102
2375.9,2411.3,-3525.5,57.078,1.1522,19727,-1,0.67575,0.22438,1087.221,1523.78144,5035.97298,2015.70074,7123.68653,2310.78882,1101.59949,4926.52709,4581.44723,1567.24032,123.357711,0.000313775121,3.6735792E-09,0.998183104,2.365E-12,0.117
2387.6,2414.1,-3515.8,57.159,1.1401,19722,-1,0.67168,0.21522,1088.30849,1600.00373,5042.53396,2018.34334,7120.06989,2364.75624,1097.60381,4931.62788,4609.43001,1634.48156,123.538237,0.000313903614,3.50399629E-09,0.998126326,2.455E-12,0.106
2381.9,2417.1,-3533.2,57.166,1.149,19753,1,0.69021,0.21042,1090.25721,1545.77002,5046.42318,2020.68172,7134.54939,2328.99378,1101.85445,4936.52326,4592.21574,1585.27809,123.543463,0.000313795748,3.58275807E-09,0.999991115,2.382E-12,0.107
2396.4,2411.1,-3524.5,57.407,1.1426,19715,1,0.7245,0.23603,1088.93446,1542.78028,5032.80349,2017.08358,7128.43501,2330.25844,1101.53816,4930.80196,4589.99556,1581.78924,123.515811,0.000313790924,3.44785859E-09,0.969363988,2.349E-12,0.11
2368.5,2422.1,-3527.6,57.053,1.1545,19737,1,0.71025,0.22429,1093.02911,1494.0645,5053.6462,2024.85025,7133.57895,2288.68407,1105.8317,4938.74861,4581.23,1540.95349,123.399079,0.000313738872,3.61437338E-09,0.998214096,2.322E-12,0.103
2375,2417.7,-3531.4,56.785,1.131,19736,1,0.68431,0.2208,1090.39416,1623.33186,5047.49478,2021.52539,7126.17682,2370.03704,1099.31968,4927.11264,4616.19934,1653.83346,123.808389,0.000313928639,3.73469897E-09,0.969105524,2.41E-12,0.111
2385.2,2409.9,-3518.3,57.132,1.1357,19720,-1,0.70419,0.2165,1086.93343,1597.77496,5032.58733,2015.20624,7124.58346,2361.03713,1096.94078,4922.77871,4600.67349,1631.60879,123.586539,0.000313873588,3.74396177E-09,0.968812046,2.466E-12,0.109
2367.4,2417.3,-3529.3,56.912,1.1494,19727,1,0.69474,0.23317,1090.68401,1517.37045,5045.074,2020.99662,7126.83594,2300.04907,1105.8315,4929.22969,4584.01078,1560.67619,123.450309,0.000313773522,3.59073447E-09,0.99821084,2.316E-12,0.122
2399.5,2410.8,-3525.3,57.232,1.1395,19715,-1,0.71858,0.23692,1088.63567,1564.4548,5032.26301,2016.99574,7127.81087,2344.68281,1104.7655,4930.0871,4597.76666,1602.29887,123.469956,0.00031382287,3.72007203E-09,0.999991129,2.393E-12,0.136
2375.2,2411.4,-3525.8,57.243,1.1595,19730,-1,0.67913,0.21937,1087.35253,1489.05446,5035.83002,2015.60684,7125.89105,2291.28466,1098.66464,4929.06176,4570.2597,1537.60474,123.263223,0.0003137228,3.72396694E-09,0.999991226,2.356E-12,0.107
2375.2,2413.8,-3526.8,57.015,1.1478,19721,-1,0.67828,0.23097,1088.5131,1538.77596,5040.37922,2018.03876,7121.8297,2318.95446,1099.77057,4927.78953,4590.35281,1580.11121,123.379439,0.000313810174,3.58732243E-09,0.969687784,2.363E-12,0.104
2385.7,2412.6,-3516.6,57.136,1.142,19699,-1,0.69168,0.2135,1088.03135,1582.61388,5038.18988,2017.1995,7115.31448,2352.22041,1102.69245,4928.90197,4599.34912,1618.69143,123.537268,0.000313855053,3.48175135E-09,0.998141264,2.45E-12,0.133
2382.3,2411.6,-3528.8,57.409,1.1604,19748,1,0.71008,0.20078,1088.15749,1483.97671,5034.59013,2015.96469,7137.31128,2293.38986,1101.42587,4932.98107,4563.73273,1532.34242,123.375439,0.000313676882,3.69623473E-09,0.969519936,2.378E-12,0.101
2380.1,2419.4,-3526,57.314,1.163,19759,-1,0.71166,0.22091,1092.04578,1459.049,5048.37399,2022.77096,7143.41528,2275.27324,1105.63072,4942.94285,4570.33256,1513.46817,123.210088,0.000313681947,3.71308931E-09,0.999991352,2.335E-12,0.0977
2375.7,2408,-3526.8,57.072,1.1496,19725,-1,0.68984,0.22778,1085.74333,1523.2613,5029.65412,2013.05491,7124.58729,2309.5857,1100.00892,4921.40053,4577.5703,1566.31121,123.363035,0.000313764264,3.57672708E-09,0.99999122,2.362E-12,0.117
2386.8,2414.9,-3518.4,57.412,1.1518,19709,1,0.69311,0.20656,1089.53175,1538.32907,5041.78925,2019.00621,7119.76089,2328.19502,1098.89348,4935.91674,4587.22245,1578.79246,123.495425,0.000313789868,3.6027677E-09,0.999991013,2.41E-12,0.0931
2381.6,2412.2,-3527.5,57.393,1.1695,19758,-1,0.71091,0.20647,1088.35542,1437.0333,5035.6551,2016.28702,7142.48773,2264.0488,1106.36245,4936.85119,4552.3125,1495.97567,123.187897,0.000313615285,3.71918965E-09,0.970078167,2.347E-12,0.138
2383.6,2411.1,-3530.1,57.357,1.16,19757,1,0.70021,0.20794,1087.97351,1486.40723,5033.72947,2015.67881,7139.14498,2294.25369,1103.22693,4932.26264,4565.69916,1534.7128,123.359771,0.000313686712,3.73359985E-09,0.969615421,2.363E-12,0.112
2378.4,2424.2,-3535,56.896,1.143,19742,-1,0.67175,0.22635,1093.0835,1576.26904,5060.76419,2026.71271,7128.07936,2344.55995,1102.12474,4942.38607,4615.23004,1613.56753,123.486213,0.000313881724,3.53875298E-09,0.998178231,2.38E-12,0.101
2387.2,2411.5,-3513.3,56.994,1.1254,19716,-1,0.70307,0.21564,1087.82051,1650.05583,5035.10715,2016.90808,7122.70964,2393.69947,1095.57135,4921.27984,4618.08759,1679.03749,123.735257,0.000313965252,3.75576865E-09,0.999990846,2.52E-12,0.108
2368.4,2413.8,-3528,57.033,1.1554,19728,-1,0.68243,0.22816,1088.56666,1497.61635,5039.59696,2017.72657,7125.68804,2291.07403,1100.57088,4927.43947,4575.37408,1544.74085,123.291964,0.000313745139,3.71279305E-09,0.970014386,2.339E-12,0.0997
2400.5,2413.2,-3523.3,57.399,1.1423,19716,-1,0.71921,0.23198,1089.68742,1555.39734,5036.98239,2018.87966,7128.39255,2341.88869,1100.43786,4935.18073,4597.95452,1594.29945,123.431164,0.000313818245,3.44059985E-09,0.998155753,2.403E-12,0.102
2366.2,2423.3,-3530.4,56.92,1.1538,19728,-1,0.71042,0.23123,1093.62575,1493.06428,5055.25196,2026.01417,7131.34414,2286.15729,1107.29358,4938.41929,4583.67587,1541.09924,123.318529,0.00031374699,3.58403834E-09,0.998228759,2.328E-12,0.107
2389.2,2410.7,-3518.6,57.398,1.1472,19720,1,0.70147,0.22113,1087.44891,1541.65926,5034.94966,2015.67546,7124.12862,2329.02914,1097.64821,4930.67751,4587.42321,1581.24653,123.502191,0.00031379442,3.52649497E-09,0.99999105,2.376E-12,0.0977
